sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
49,0.75,0.25,0,0.75,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.75,
50,0,0.5,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0,0.5,
51,0.5,0.75,0.25,0.5,0.25,0,0,0.5,0,0.25,0,0.75,
52,0.75,0.5,0.25,0.5,0.25,0.25,0.25,0,0.25,0,0,0,
53,0.75,0.75,0,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0.5,
54,0,0,0.25,0,0,0,0.5,0.5,0.75,0,0,0,
55,0.25,0,0.25,0.5,0,0.25,0.25,0,0.75,0.75,0.75,0,
56,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.25,0.5,0,0.5,0.25,
57,0.25,0.25,0.5,0.5,0.5,0,0.75,0.75,0.5,0.75,0,0,
58,0.75,0,0.75,0,0.75,0,0.75,0.25,0,0.5,0,0.75,
59,0.75,0,0.5,0.25,0.5,0,0.5,0.25,0.5,0,0.5,0.5,
60,0,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0,0.5,0,
61,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.5,
62,0,0.75,0,0.5,0.75,0.25,0,0.25,0.5,0.5,0.5,0,
63,0.75,0,0.5,0,0.75,0,0.75,0.5,0.75,0.5,0.25,0.25,
64,0,0.75,0.25,0.75,0.5,0.25,0.5,0.75,0.75,0.5,0,0.75,
65,0.75,0.25,0.5,0.75,0.25,0.25,0,0.75,0.5,0.75,0,0.25,
66,0.75,0,0.75,0.25,0,0,0.25,0.25,0.75,0.75,0.75,0.5,
67,0.75,0.25,0.5,0.75,0,0.5,0.25,0.75,0.5,0.5,0.25,0.5,
68,0.75,0.5,0.75,0,0.25,0.75,0.25,0,0.25,0.25,0,0.5,
69,0,0.25,0.5,0.5,0.75,0.25,0,0.5,0,0,0,0.25,
