sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
32,0.5,0.75,0.75,0,0,0.25,0.75,0.75,0.5,0.25,0.75,0.25,
33,0.5,0.5,0.25,0.25,0.75,0.75,0.25,0.5,0,0,0,0.5,
34,0.75,0,0,0,0.5,0.75,0,0.25,0.75,0.25,0.5,0.5,
35,0.25,0,0,0.75,0.5,0.5,0.25,0.75,0,0.25,0.75,0.25,
36,0,0.25,0,0.5,0.5,0.75,0.75,0.5,0,0.25,0.5,0,
37,0.25,0.25,0.5,0.75,0.5,0,0,0.5,0.75,0.5,0.25,0.25,
38,0.25,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.25,0,
39,0.5,0.5,0,0.75,0.25,0.25,0.25,0,0.25,0.75,0,0.25,
40,0,0,0.75,0.25,0.75,0,0,0.25,0.75,0.5,0.75,0,
41,0.25,0,0.5,0.25,0.5,0,0.75,0.75,0.75,0.25,0,0,
42,0.5,0,0.75,0,0.5,0.75,0.25,0.25,0.25,0,0.5,0.25,
43,0.5,0.75,0.25,0.75,0,0.5,0.75,0.5,0,0.25,0.5,0,
44,0.5,0.5,0.25,0.75,0,0,0.75,0.75,0,0.25,0.75,0.25,
45,0,0.5,0.25,0.25,0,0.75,0.25,0.25,0.5,0.25,0,0.25,
46,0,0.75,0.5,0.25,0,0.25,0.75,0.5,0,0,0.5,0.75,
47,0.75,0.25,0.75,0.25,0,0.75,0.75,0.25,0.25,0.75,0,0.5,
48,0.5,0.75,0.25,0,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,
49,0.75,0.75,0,0.75,0,0.75,0,0.75,0,0.25,0.5,0,
50,0.75,0.75,0.5,0.5,0,0.25,0.5,0.5,0.25,0.25,0.25,0.25,
51,0.25,0,0.75,0,0.75,0.5,0,0.75,0.5,0,0.75,0.75,
52,0,0,0.5,0,0.5,0.5,0,0.25,0.25,0,0.75,0.75,
53,0,0.25,0,0.25,0.25,0.25,0.5,0,0.5,0.25,0.75,0.5,
54,0.5,0.75,0,0.25,0.75,0.25,0.25,0.5,0.5,0,0.25,0.5,
55,0.5,0.75,0.25,0.5,0.5,0.5,0.75,0.75,0,0.25,0,0.75,
56,0.75,0.25,0.5,0.5,0.5,0,0.25,0.75,0.25,0.25,0,0.75,
57,0.5,0.75,0.25,0.25,0.25,0,0,0.75,0.5,0.75,0.25,0.5,
58,0.25,0,0.75,0.25,0.5,0.5,0.5,0.25,0,0,0.25,0.5,
59,0.75,0.75,0,0.5,0.75,0.75,0.25,0.25,0,0.75,0.25,0.25,
60,0,0,0,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0,0.25,
61,0,0.5,0.25,0.5,0.5,0,0.5,0.75,0.75,0.5,0.75,0.25,
62,0,0,0.25,0.25,0.75,0.25,0.5,0,0,0.25,0.5,0,
63,0.5,0.5,0.75,0,0.5,0,0.5,0,0.75,0.25,0,0.25,
64,0,0.75,0,0.25,0.75,0.25,0.5,0,0.5,0.5,0.5,0.25,
65,0.75,0.5,0.25,0.75,0.25,0,0.5,0.25,0,0.25,0.25,0.75,
66,0,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.25,0,0.5,
67,0.75,0,0.75,0,0.75,0.5,0.5,0,0.25,0,0,0,
68,0.25,0.25,0.75,0,0.5,0,0.25,0,0.5,0,0.5,0,
69,0.5,0.25,0.75,0.25,0.75,0.5,0.25,0.5,0.5,0.25,0.25,0.25,
