sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
55,0,0.25,0.25,0.25,0,0.25,0.5,0.5,0,0.5,0.75,0.25,
56,0.75,0.75,0,0.5,0.25,0.25,0.75,0.75,0,0.25,0,0.5,
57,0.25,0,0.5,0.25,0.75,0.75,0.5,0.25,0,0.5,0.5,0.75,
58,0.75,0.25,0,0.25,0,0,0,0.25,0.5,0.25,0.75,0.5,
59,0,0.75,0.25,0.5,0,0.75,0.5,0.75,0.25,0.5,0.5,0.75,
60,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0,0.75,0,0,0,
61,0.75,0.5,0.25,0.5,0.75,0.25,0.5,0.25,0,0.75,0,0.75,
62,0.25,0.25,0.25,0.25,0.25,0,0.75,0,0.75,0.75,0.5,0.5,
63,0.5,0.75,0,0.5,0.25,0,0,0.75,0.75,0,0.25,0.5,
64,0.25,0.25,0.5,0,0.75,0,0.5,0,0.25,0.75,0.25,0.25,
65,0,0,0.75,0.75,0,0.25,0.75,0.25,0,0,0.5,0.25,
66,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.5,0.75,0.25,0.5,0.5,
67,0,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0.5,
68,0.75,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.5,0,0.5,
69,0,0.75,0.75,0.5,0.25,0.75,0,0.25,0.25,0.5,0.25,0,
