sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
49,0.25,0,0,0,0.75,0.75,0,0.75,0.75,0.5,0.25,0.75,
50,0.5,0.5,0.5,0.75,0.5,0,0.75,0.25,0.75,0,0.75,0.75,
51,0.75,0.5,0,0.75,0.5,0.5,0.75,0,0.5,0.75,0,0.5,
52,0.75,0.25,0.5,0.5,0,0,0.5,0.5,0.5,0.25,0.25,0,
53,0.25,0,0.5,0,0.25,0.5,0,0,0,0.25,0,0.75,
54,0.75,0.75,0.75,0.25,0.5,0.75,0,0.25,0.25,0.5,0,0.25,
55,0.5,0.75,0.75,0,0,0.25,0.25,0.25,0.5,0.75,0.5,0.75,
56,0.25,0.75,0,0.25,0,0,0.25,0,0.75,0,0.25,0.5,
57,0,0.5,0,0.25,0,0.25,0.75,0.75,0,0.75,0.75,0.25,
58,0,0.25,0.75,0.5,0,0.5,0.5,0.5,0.25,0.75,0,0.5,
59,0,0.25,0.5,0,0.5,0,0.5,0.5,0.5,0.75,0,0.75,
60,0,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.5,0,
61,0,0,0.5,0.25,0,0.5,0,0,0.75,0.5,0,0.25,
62,0.5,0.5,0,0.25,0.25,0.25,0,0.5,0,0.75,0.75,0,
63,0.25,0.5,0.75,0.25,0,0.25,0.25,0,0.5,0.75,0.5,0.5,
64,0.5,0.5,0.5,0.25,0,0.75,0.75,0.75,0.25,0,0.25,0.75,
65,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0,0.75,
66,0,0.5,0,0.75,0.5,0.5,0.25,0,0,0,0.5,0.25,
67,0,0.5,0.25,0.25,0.5,0.5,0.25,0,0.25,0.75,0.75,0.5,
68,0.25,0.25,0.5,0.25,0,0.5,0.25,0,0.25,0.25,0.75,0.75,
69,0.75,0.25,0.75,0,0.5,0.25,0.25,0.5,0,0.75,0,0.5,
70,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0,0,0.75,0.25,0,
71,0.5,0.5,0.25,0,0,0.25,0.75,0,0.5,0.75,0,0.25,
72,0.25,0.5,0,0.25,0.25,0.25,0,0.75,0,0.75,0.5,0.5,
73,0.25,0.75,0.5,0.5,0.75,0,0.75,0.5,0.75,0,0.5,0.75,
74,0.25,0.25,0.75,0,0.25,0,0.5,0.5,0.5,0.75,0.75,0.75,
75,0,0.75,0.5,0,0.5,0,0.75,0,0,0.5,0.5,0,
76,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0,0.75,0.25,0.25,0,
77,0.5,0.75,0.5,0,0.75,0.25,0.75,0.75,0.25,0.5,0,0,
78,0.5,0.75,0,0.75,0.25,0.75,0.75,0,0.25,0.5,0.5,0,
79,0.75,0,0.25,0.5,0.5,0.5,0.75,0,0.5,0.25,0,0.25,
80,0.75,0,0.25,0,0.5,0.25,0,0,0.25,0.25,0,0.5,
81,0.25,0.75,0.5,0.75,0.25,0.25,0,0.25,0.25,0.25,0.75,0.75,
82,0.75,0.75,0,0.5,0,0,0,0,0.25,0.25,0,0.75,
83,0.75,0.25,0,0,0.75,0,0.5,0,0,0.25,0,0.25,
84,0.75,0,0.75,0,0.25,0.75,0,0.25,0.5,0.25,0.75,0.5,
85,0.25,0,0.5,0.75,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0,
86,0.75,0,0.25,0.75,0.25,0.25,0.25,0,0.5,0,0.25,0.75,
87,0.75,0.5,0.25,0.25,0.75,0.25,0,0.25,0.25,0.75,0,0.75,
88,0.75,0.5,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,
89,0,0.5,0,0.5,0.75,0.5,0.5,0.75,0,0,0,0,
90,0.25,0.25,0.25,0.5,0,0.5,0.5,0.75,0.25,0.5,0,0.75,
91,0,0.25,0,0.5,0,0.25,0.25,0.25,0,0.5,0,0.75,
92,0.25,0.75,0.75,0.5,0.75,0,0.5,0,0.25,0,0.75,0.5,
93,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.75,0,0.5,0.25,0,
94,0,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0,0.25,0,
95,0,0,0,0.25,0,0,0,0.5,0.25,0.5,0.5,0.25,
96,0.25,0,0,0.25,0.75,0.5,0.5,0.75,0.5,0.25,0.25,0,
97,0.75,0.5,0,0,0.5,0.5,0.25,0.5,0.5,0.5,0,0.75,
98,0.5,0,0.5,0.75,0.75,0,0,0,0,0.25,0.5,0.75,
99,0,0.25,0.75,0.5,0.5,0,0.75,0.5,0.75,0.75,0.75,0.25,
