sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
49,0.25,0,0,0,0.75,0.75,0,0.75,0.75,0.5,0.25,0.75,
50,0.5,0.5,0.5,0.75,0.5,0,0.75,0.25,0.75,0,0.75,0.75,
51,0.75,0.5,0,0.75,0.5,0.5,0.75,0,0.5,0.75,0,0.5,
52,0.75,0.25,0.5,0.5,0,0,0.5,0.5,0.5,0.25,0.25,0,
53,0.25,0,0.5,0,0.25,0.5,0,0,0,0.25,0,0.75,
54,0.75,0.75,0.75,0.25,0.5,0.75,0,0.25,0.25,0.5,0,0.25,
55,0.5,0.75,0.75,0,0,0.25,0.25,0.25,0.5,0.75,0.5,0.75,
56,0.25,0.75,0,0.25,0,0,0.25,0,0.75,0,0.25,0.5,
57,0,0.5,0,0.25,0,0.25,0.75,0.75,0,0.75,0.75,0.25,
58,0,0.25,0.75,0.5,0,0.5,0.5,0.5,0.25,0.75,0,0.5,
59,0,0.25,0.5,0,0.5,0,0.5,0.5,0.5,0.75,0,0.75,
60,0,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.5,0,
61,0,0,0.5,0.25,0,0.5,0,0,0.75,0.5,0,0.25,
62,0.5,0.5,0,0.25,0.25,0.25,0,0.5,0,0.75,0.75,0,
63,0.25,0.5,0.75,0.25,0,0.25,0.25,0,0.5,0.75,0.5,0.5,
64,0.5,0.5,0.5,0.25,0,0.75,0.75,0.75,0.25,0,0.25,0.75,
65,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0,0.75,
66,0,0.5,0,0.75,0.5,0.5,0.25,0,0,0,0.5,0.25,
67,0,0.5,0.25,0.25,0.5,0.5,0.25,0,0.25,0.75,0.75,0.5,
68,0.25,0.25,0.5,0.25,0,0.5,0.25,0,0.25,0.25,0.75,0.75,
69,0.75,0.25,0.75,0,0.5,0.25,0.25,0.5,0,0.75,0,0.5,
70,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0,0,0.75,0.25,0,
71,0.5,0.5,0.25,0,0,0.25,0.75,0,0.5,0.75,0,0.25,
72,0.25,0.5,0,0.25,0.25,0.25,0,0.75,0,0.75,0.5,0.5,
73,0.25,0.75,0.5,0.5,0.75,0,0.75,0.5,0.75,0,0.5,0.75,
74,0.25,0.25,0.75,0,0.25,0,0.5,0.5,0.5,0.75,0.75,0.75,
