sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
33,0.75,0.25,0.5,0.75,0.25,0,0,0.5,0.5,0.25,0.75,0.5,
34,0.25,0.75,0,0,0,0.75,0,0.5,0.75,0.5,0.75,0,
35,0.75,0.25,0.5,0.75,0.25,0.25,0.25,0,0.25,0.5,0,0.5,
36,0.75,0,0,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.75,
37,0.25,0.25,0.25,0.5,0.25,0,0.75,0,0,0,0.25,0.25,
38,0.75,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,
39,0.75,0,0,0.5,0.5,0.5,0,0.75,0,0.25,0,0.75,
40,0,0,0.75,0.25,0.25,0.5,0.25,0.75,0.75,0.5,0,0,
41,0,0,0,0.5,0.75,0.75,0.5,0.75,0.25,0.25,0.5,0.25,
42,0.5,0.75,0,0.5,0.25,0.25,0.5,0,0.5,0,0.75,0,
43,0.5,0.75,0,0.75,0,0.25,0,0,0.75,0.75,0.75,0.5,
44,0.25,0.75,0.25,0.75,0,0,0.75,0,0.5,0,0.25,0.25,
45,0,0.25,0,0.25,0.25,0.75,0,0.5,0.75,0,0.75,0,
46,0.75,0,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.5,0.5,
47,0,0.5,0,0.5,0,0.25,0,0.25,0.5,0.25,0.25,0.75,
48,0,0,0.75,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.75,
49,0,0.25,0.25,0.5,0,0.5,0.25,0.25,0,0.25,0.5,0.25,
50,0.25,0.5,0.75,0,0.5,0,0,0.5,0.25,0.5,0,0.75,
51,0.5,0.25,0.5,0.25,0,0.75,0.5,0.25,0.25,0.5,0.75,0.5,
52,0,0.75,0.5,0.25,0.5,0,0,0.5,0,0.75,0.5,0.25,
53,0,0,0.5,0,0.25,0,0.25,0,0.25,0.25,0.75,0,
54,0,0.75,0.75,0.75,0.75,0,0.75,0.5,0.5,0.25,0.5,0.5,
55,0.75,0.5,0.5,0.25,0,0.75,0.25,0.75,0.75,0.75,0.75,0,
56,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0,
57,0.75,0.5,0.25,0.5,0.5,0.25,0.25,0,0.5,0.25,0,0,
58,0.75,0.75,0,0,0.5,0.25,0.75,0,0,0.25,0.75,0.25,
59,0.25,0.5,0,0.5,0.5,0,0.25,0,0.75,0.75,0.25,0,
60,0,0.25,0,0.25,0.25,0.75,0,0.5,0,0.75,0,0.75,
61,0,0.25,0.75,0.25,0,0.25,0,0,0,0.5,0.25,0.25,
62,0,0.25,0,0,0.25,0.25,0.5,0.25,0.5,0,0.25,0.75,
63,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0,0.5,0,0.25,
64,0,0.75,0,0.25,0.75,0.25,0.5,0.75,0.5,0,0.25,0,
65,0.75,0,0.75,0.5,0.5,0.25,0,0.25,0.75,0.75,0.75,0.25,
66,0.75,0,0.5,0.25,0,0.5,0,0.25,0,0,0.5,0.75,
67,0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0,0.75,0,
68,0.5,0,0.25,0,0.5,0,0.25,0,0.25,0.25,0.5,0.5,
69,0.5,0.75,0,0.5,0.75,0.25,0.25,0,0.5,0.75,0.25,0,
