sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
36,0.75,0.25,0.75,0.75,0,0.25,0.25,0,0.5,0,0,0.25,
37,0,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.75,0.25,0.75,0.25,
38,0.75,0.25,0.75,0,0.5,0.75,0.25,0.5,0.5,0.5,0.75,0,
39,0.25,0,0.75,0.75,0.5,0,0.75,0.25,0.75,0.25,0,0.25,
40,0.75,0.5,0.5,0.25,0.75,0.5,0.5,0.75,0.5,0,0.5,0,
41,0.25,0.75,0.25,0.25,0.25,0.75,0.25,0.25,0.75,0,0.25,0.5,
42,0,0,0.5,0.25,0.75,0.5,0.75,0.5,0.75,0.75,0.25,0.25,
43,0.75,0.5,0.25,0,0,0.75,0.75,0.5,0,0.25,0.5,0.5,
44,0.25,0.75,0.75,0,0.25,0,0,0,0.5,0,0.75,0.5,
45,0.5,0.25,0,0,0,0,0.5,0.5,0,0.75,0.25,0,
46,0.25,0.25,0.75,0,0,0.25,0.75,0,0.25,0,0,0.5,
47,0.75,0.75,0,0.25,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0.5,
48,0.75,0.25,0.75,0,0.5,0.25,0.5,0.5,0.25,0.75,0,0,
49,0.5,0.25,0,0,0.75,0.75,0.75,0.75,0,0.5,0.5,0.75,
50,0.5,0.5,0.75,0,0.25,0.75,0.25,0,0,0,0.25,0.75,
51,0.75,0.5,0.75,0,0.25,0.25,0.5,0.25,0.25,0.25,0,0.25,
52,0.25,0,0,0,0,0.5,0.75,0,0.75,0,0,0.25,
53,0.25,0.25,0.5,0,0,0.5,0.5,0.75,0.5,0.75,0,0.25,
54,0.5,0.75,0.5,0,0,0.75,0,0,0,0.25,0.75,0,
55,0.75,0.25,0.75,0,0.5,0,0.25,0.25,0.25,0.5,0.75,0.75,
56,0.5,0.75,0.5,0,0.25,0.25,0.75,0.75,0.5,0.75,0.75,0.75,
57,0,0,0,0,0.75,0.75,0.5,0.75,0.75,0,0,0.25,
58,0.25,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.5,0.75,
59,0,0.5,0.25,0,0.75,0.5,0,0.75,0.75,0,0.5,0.25,
60,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0,0.5,0,0,0.5,
61,0.25,0,0.75,0,0.5,0,0.75,0,0,0.5,0.5,0.25,
62,0.25,0.5,0,0.5,0.25,0.5,0,0.25,0.25,0,0.5,0,
63,0,0.25,0.25,0.75,0.75,0.5,0,0.75,0.75,0.5,0.75,0.5,
64,0,0,0.25,0.25,0.5,0.75,0,0.75,0.5,0.5,0.25,0.5,
65,0.75,0.5,0.5,0,0.75,0.75,0.25,0.25,0.75,0.25,0,0.75,
66,0.75,0.5,0,0.25,0.25,0,0.5,0.75,0.5,0.25,0.5,0.5,
67,0,0,0.5,0.75,0,0.25,0.5,0.75,0.25,0.5,0.5,0.75,
68,0.25,0.25,0,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.75,
69,0.75,0.25,0.75,0.5,0.5,0,0.5,0,0,0.75,0.5,0.5,
