sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
35,0.75,0.25,0.75,0.25,0,0.5,0.25,0.5,0.25,0.5,0.75,0,
36,0.5,0.25,0.25,0.75,0,0.75,0.5,0.75,0.25,0.25,0.5,0.5,
37,0.75,0.25,0,0.75,0,0.75,0,0,0,0.25,0.75,0.5,
38,0.25,0,0.75,0.25,0.25,0.25,0.75,0.5,0.25,0,0.5,0,
39,0,0.5,0.5,0.5,0.25,0.25,0.75,0.25,0,0,0.25,0.25,
40,0.5,0.5,0,0,0.5,0.25,0.25,0.25,0.75,0.5,0.75,0.5,
41,0,0.5,0.75,0.25,0.5,0.75,0.75,0,0.25,0,0.5,0.25,
42,0.75,0.5,0,0.25,0.5,0.5,0,0.75,0.75,0.5,0,0,
43,0.75,0.5,0.75,0.5,0.75,0,0.25,0.75,0.25,0,0.75,0,
44,0.25,0.25,0.75,0.5,0,0.75,0,0,0,0.75,0.75,0,
45,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.25,0.5,0.75,0.75,
46,0.25,0.75,0.25,0.5,0,0.5,0,0,0.25,0,0.75,0.25,
47,0,0.25,0.25,0.25,0,0,0,0,0,0,0.75,0.5,
48,0.25,0,0.75,0,0.5,0,0,0.75,0.5,0.25,0.25,0.5,
49,0.5,0.75,0.25,0,0,0.5,0.5,0.5,0.75,0.5,0.5,0,
50,0.5,0,0.5,0.25,0.75,0.75,0.5,0.5,0,0,0.75,0.25,
51,0.5,0.5,0.5,0.25,0,0.25,0,0.5,0.5,0.25,0,0,
52,0.75,0.75,0.5,0,0.25,0,0,0,0.5,0,0.75,0,
53,0,0,0.5,0.5,0.25,0,0,0.75,0.5,0.25,0.25,0.5,
54,0.75,0,0,0.75,0.75,0,0.5,0.25,0,0,0.5,0,
55,0,0,0,0.25,0.75,0.25,0.25,0.5,0.75,0.75,0.75,0,
56,0.25,0.5,0.75,0,0.25,0.5,0,0.5,0.5,0,0.5,0.25,
57,0.5,0.25,0,0.75,0.5,0.25,0,0.5,0.5,0.75,0.75,0,
58,0.75,0.75,0.25,0,0.5,0.75,0.5,0.5,0.75,0,0.25,0,
59,0.75,0,0,0,0.5,0.75,0.5,0.5,0.5,0,0,0.5,
60,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0,0.5,0,
61,0.5,0,0,0.5,0.5,0.75,0.75,0.75,0,0.25,0.5,0.5,
62,0.25,0.5,0,0,0.25,0.5,0.5,0,0.25,0.75,0.5,0.75,
63,0,0,0.25,0.25,0.75,0,0.5,0.75,0.75,0.25,0.75,0.5,
64,0,0.75,0.75,0.5,0.75,0.25,0.25,0,0.25,0.5,0.5,0,
65,0,0,0.25,0,0.75,0.5,0,0,0.75,0,0,0.25,
66,0,0.75,0,0.5,0.75,0,0.5,0.75,0.75,0.5,0,0,
67,0.5,0.75,0,0.5,0.5,0.25,0.5,0.75,0.25,0.25,0.25,0.5,
68,0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0,
69,0.5,0.5,0.5,0.75,0.25,0,0.5,0.5,0.5,0,0.75,0.25,
