sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
46,0,0.75,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.75,0.5,0.75,
47,0.5,0.75,0.25,0,0.5,0.5,0.25,0.5,0,0.5,0.5,0,
48,0.5,0,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.5,0.75,
49,0.25,0.75,0,0,0.25,0.75,0.75,0.5,0.75,0.5,0.25,0,
50,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0,0,0.5,0.5,
51,0.5,0.25,0.5,0.25,0.75,0.75,0.25,0.75,0,0.5,0.5,0,
52,0.25,0.75,0.5,0.5,0.75,0,0.25,0.5,0.5,0.75,0,0.25,
53,0,0.25,0.25,0.5,0,0,0,0.5,0.25,0,0.5,0.75,
54,0.75,0.25,0.5,0,0.75,0,0.75,0.25,0.75,0.75,0.5,0,
55,0,0,0.5,0.25,0.75,0.5,0.75,0,0.25,0.75,0,0.5,
56,0.5,0.5,0.25,0.25,0.5,0,0.75,0,0,0.5,0,0,
57,0.75,0.75,0.75,0,0.25,0,0,0.75,0.5,0.75,0.5,0.25,
58,0.75,0,0.25,0.5,0.75,0.75,0,0,0.25,0.5,0.25,0.25,
59,0.25,0,0.75,0.25,0.25,0.75,0.25,0,0,0.5,0,0.25,
60,0.5,0.25,0.75,0.75,0.25,0.75,0,0.5,0.25,0,0.5,0.5,
61,0,0,0.25,0.5,0.75,0.75,0.5,0.75,0.25,0.75,0.75,0.5,
62,0.75,0,0,0,0.5,0.75,0.25,0.5,0.75,0.75,0.5,0,
63,0.75,0,0,0.5,0,0.25,0.5,0.5,0,0.5,0.25,0.5,
64,0.75,0.5,0.25,0.5,0.5,0,0.75,0.75,0.25,0.25,0.75,0.5,
65,0.5,0.5,0.5,0.5,0,0.5,0.5,0.25,0,0.75,0.5,0.75,
66,0.5,0.25,0.75,0.25,0.75,0.75,0,0,0.25,0.5,0.25,0,
67,0.5,0.5,0.25,0.25,0.5,0,0.75,0.25,0.75,0.75,0.75,0.5,
68,0.75,0.25,0.75,0.75,0.75,0.25,0,0.75,0.75,0,0.5,0.75,
69,0.75,0.5,0.25,0,0,0.75,0.5,0.5,0,0.25,0.75,0,
