sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
56,0.5,0.5,0.5,0.75,0.5,0,0.5,0.5,0.75,0.5,0.5,0,
57,0.75,0.25,0.5,0,0.75,0,0.25,0.75,0.25,0.5,0.75,0.75,
58,0.5,0.25,0,0.5,0,0.75,0.25,0.75,0.5,0.75,0.75,0,
59,0.5,0.75,0.25,0.5,0.25,0,0,0,0,0.75,0,0.5,
60,0.5,0,0.5,0.5,0.25,0.25,0.75,0.5,0.75,0,0.25,0,
61,0,0,0.5,0.25,0.5,0,0.25,0,0.75,0.75,0,0.75,
62,0.25,0.75,0,0.75,0.5,0.75,0,0,0.25,0.5,0.5,0.25,
63,0.25,0.25,0.5,0.5,0.25,0.75,0.5,0.75,0,0.25,0,0.25,
64,0.75,0.25,0.5,0.75,0,0.75,0.5,0.25,0.75,0.25,0,0.75,
65,0.5,0.5,0,0.75,0.75,0.5,0,0.25,0,0.5,0,0.75,
66,0.25,0.25,0.5,0.75,0.75,0.5,0,0.25,0.25,0.25,0,0,
67,0.75,0.5,0.75,0.75,0,0.25,0.25,0.25,0.25,0.25,0.75,0.25,
68,0,0.75,0.75,0,0.25,0,0.25,0,0.75,0,0.5,0.75,
69,0,0.25,0.5,0.25,0,0.5,0.75,0.75,0.5,0,0.25,0,
