sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
29,0,0.75,0.75,0.5,0.75,0.75,0.25,0,0.5,0.5,0.5,0.5,
30,0,0.75,0.75,0.75,0.75,0,0.25,0,0.25,0,0.75,0.5,
31,0.75,0.5,0.25,0.25,0.25,0.5,0,0.25,0,0.75,0,0.5,
32,0.5,0.25,0.5,0,0.5,0.75,0,0.5,0.75,0.75,0.5,0.25,
33,0.75,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0,0.5,0.25,0,
34,0.5,0,0.75,0.25,0,0.5,0.5,0.75,0.75,0.25,0.75,0.75,
35,0.5,0.75,0.25,0.75,0.75,0.25,0,0.75,0.75,0.75,0.5,0,
36,0.75,0.75,0,0.75,0.75,0.75,0,0.5,0,0.25,0.25,0.75,
37,0,0,0.75,0,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.5,
38,0.5,0.5,0.25,0.75,0,0,0.5,0.25,0,0.25,0.25,0.25,
39,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.5,
40,0.75,0.5,0.25,0.5,0.25,0,0,0.75,0.75,0.25,0,0.25,
41,0.25,0.75,0,0.5,0.75,0.25,0,0.25,0.5,0.5,0.75,0,
42,0.5,0.25,0.5,0.25,0,0.5,0.75,0.5,0.25,0.25,0.5,0.25,
43,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0,0.5,0,0,
44,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0.75,0.25,0.5,0.75,
45,0.75,0,0.5,0.25,0.25,0,0,0.5,0,0.5,0,0.75,
46,0,0.25,0,0.25,0.25,0,0,0,0.75,0.25,0.5,0,
47,0.25,0.5,0,0.25,0.75,0.75,0.25,0.25,0.25,0.75,0.5,0.25,
48,0.5,0.75,0.5,0.5,0,0.75,0.75,0,0,0,0,0.25,
49,0,0.75,0.75,0.25,0,0.25,0,0.25,0.5,0.75,0.25,0,
50,0.5,0.75,0.75,0.75,0.25,0.5,0.75,0.75,0,0.75,0.75,0,
51,0.75,0.25,0.25,0.25,0.5,0.25,0,0.25,0.75,0,0.5,0.75,
52,0.25,0.75,0.75,0.25,0,0.25,0.25,0,0.25,0.5,0.75,0,
53,0,0.75,0.25,0,0.75,0,0.25,0,0.25,0.75,0.5,0.5,
54,0.25,0.5,0,0.25,0.25,0.25,0.25,0,0.5,0.25,0.5,0.75,
55,0.75,0.5,0.5,0,0,0.5,0.75,0.25,0.5,0.75,0.5,0,
56,0,0,0.75,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.75,
57,0.25,0.25,0.25,0.25,0,0.25,0.75,0.5,0.5,0.75,0,0.5,
58,0.75,0.25,0.75,0,0.5,0,0,0.25,0.5,0.25,0.5,0,
59,0.25,0.5,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.25,0,
60,0.75,0,0.25,0.25,0.25,0,0.75,0.25,0,0.5,0.25,0.25,
61,0,0.75,0.5,0,0.5,0.75,0.75,0.25,0,0.25,0.25,0.75,
62,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0,0,0.25,0,0,
63,0.25,0.5,0,0.5,0.5,0,0.25,0,0,0,0.75,0,
64,0,0.25,0.5,0.75,0.5,0.25,0.25,0.5,0,0.75,0,0.75,
65,0.25,0,0,0.25,0.5,0.5,0,0.5,0.25,0.5,0.75,0.75,
66,0,0,0.5,0,0.25,0.5,0.5,0,0.25,0.25,0.25,0.5,
67,0.25,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0,0.5,0.75,
68,0.75,0.5,0.5,0.75,0.25,0.5,0.75,0.75,0.75,0.25,0.5,0.25,
69,0,0.5,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0,0.75,0,
