sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
38,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0,0.25,0.75,0.25,0.5,
39,0,0.75,0.5,0,0,0,0,0.5,0.25,0.25,0.5,0.25,
40,0,0,0,0.5,0.75,0.75,0,0.25,0.5,0.5,0.5,0,
41,0,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.5,
42,0.75,0,0.75,0.25,0.75,0,0.5,0.75,0.5,0.25,0.75,0.5,
43,0.5,0.25,0.25,0.5,0,0.25,0.25,0.5,0,0.25,0,0.5,
44,0.5,0.25,0,0.25,0.5,0.75,0.25,0.25,0.25,0,0.25,0.75,
45,0,0.25,0.75,0.5,0.75,0.5,0,0.25,0,0.25,0.75,0.25,
46,0.75,0.75,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.25,0.25,
47,0.75,0.25,0.25,0.5,0.5,0.25,0.75,0.5,0,0.75,0,0,
48,0,0.5,0,0.5,0.25,0.75,0.25,0.25,0.5,0.75,0,0.25,
49,0,0.75,0.75,0.25,0.75,0.5,0.75,0,0.25,0.25,0.5,0.25,
50,0.75,0,0,0,0.25,0,0.5,0.25,0.75,0.75,0.25,0,
51,0,0,0.25,0.25,0.25,0.5,0.25,0,0.75,0,0.5,0.5,
52,0.75,0,0,0.25,0,0.75,0.25,0,0.75,0.75,0.25,0.25,
53,0,0.25,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.5,0.75,0.5,
54,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0,
55,0.25,0,0,0.5,0.25,0,0,0,0.5,0,0,0.75,
56,0.25,0.5,0.25,0,0.25,0,0.75,0.75,0.5,0.25,0,0,
57,0.75,0.75,0,0,0.5,0.25,0,0.75,0,0.5,0,0,
58,0.5,0.25,0.75,0.5,0.5,0,0,0.75,0.25,0.25,0,0,
59,0.5,0.25,0.25,0.5,0,0.25,0.5,0,0.25,0,0.25,0.5,
60,0.25,0,0,0.5,0.75,0.5,0.75,0.75,0,0.5,0,0,
61,0.25,0.5,0.5,0.25,0.75,0,0.75,0,0.75,0,0.5,0.25,
62,0,0.5,0.5,0.5,0.25,0,0.75,0.5,0.75,0.75,0,0.75,
63,0.25,0.25,0.5,0.5,0,0,0,0.75,0.5,0.75,0.75,0.25,
64,0.75,0.5,0.5,0,0.5,0.5,0.5,0.25,0.25,0,0.25,0,
65,0,0,0.75,0,0.5,0,0.25,0.25,0.5,0.5,0.25,0.75,
66,0,0.5,0.25,0.25,0.75,0,0.75,0.25,0.25,0.5,0,0,
67,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.25,0,0.25,
68,0.5,0.75,0.25,0.25,0,0.25,0,0.5,0.75,0.75,0.5,0.75,
69,0,0.5,0.25,0,0.5,0.75,0.25,0,0.25,0.25,0.75,0,
