sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
49,0.25,0,0,0,0.75,0.75,0,0.75,0.75,0.5,0.25,0.75,
50,0.5,0.5,0.5,0.75,0.5,0,0.75,0.25,0.75,0,0.75,0.75,
51,0.75,0.5,0,0.75,0.5,0.5,0.75,0,0.5,0.75,0,0.5,
52,0.75,0.25,0.5,0.5,0,0,0.5,0.5,0.5,0.25,0.25,0,
53,0.25,0,0.5,0,0.25,0.5,0,0,0,0.25,0,0.75,
54,0.75,0.75,0.75,0.25,0.5,0.75,0,0.25,0.25,0.5,0,0.25,
55,0.5,0.75,0.75,0,0,0.25,0.25,0.25,0.5,0.75,0.5,0.75,
56,0.25,0.75,0,0.25,0,0,0.25,0,0.75,0,0.25,0.5,
57,0,0.5,0,0.25,0,0.25,0.75,0.75,0,0.75,0.75,0.25,
58,0,0.25,0.75,0.5,0,0.5,0.5,0.5,0.25,0.75,0,0.5,
59,0,0.25,0.5,0,0.5,0,0.5,0.5,0.5,0.75,0,0.75,
60,0,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.5,0,
61,0,0,0.5,0.25,0,0.5,0,0,0.75,0.5,0,0.25,
62,0.5,0.5,0,0.25,0.25,0.25,0,0.5,0,0.75,0.75,0,
63,0.25,0.5,0.75,0.25,0,0.25,0.25,0,0.5,0.75,0.5,0.5,
64,0.5,0.5,0.5,0.25,0,0.75,0.75,0.75,0.25,0,0.25,0.75,
65,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0,0.75,
66,0,0.5,0,0.75,0.5,0.5,0.25,0,0,0,0.5,0.25,
67,0,0.5,0.25,0.25,0.5,0.5,0.25,0,0.25,0.75,0.75,0.5,
68,0.25,0.25,0.5,0.25,0,0.5,0.25,0,0.25,0.25,0.75,0.75,
69,0.75,0.25,0.75,0,0.5,0.25,0.25,0.5,0,0.75,0,0.5,
70,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0,0,0.75,0.25,0,
71,0.5,0.5,0.25,0,0,0.25,0.75,0,0.5,0.75,0,0.25,
72,0.25,0.5,0,0.25,0.25,0.25,0,0.75,0,0.75,0.5,0.5,
73,0.25,0.75,0.5,0.5,0.75,0,0.75,0.5,0.75,0,0.5,0.75,
74,0.25,0.25,0.75,0,0.25,0,0.5,0.5,0.5,0.75,0.75,0.75,
75,0,0.75,0.5,0,0.5,0,0.75,0,0,0.5,0.5,0,
76,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0,0.75,0.25,0.25,0,
77,0.5,0.75,0.5,0,0.75,0.25,0.75,0.75,0.25,0.5,0,0,
78,0.5,0.75,0,0.75,0.25,0.75,0.75,0,0.25,0.5,0.5,0,
79,0.75,0,0.25,0.5,0.5,0.5,0.75,0,0.5,0.25,0,0.25,
80,0.75,0,0.25,0,0.5,0.25,0,0,0.25,0.25,0,0.5,
81,0.25,0.75,0.5,0.75,0.25,0.25,0,0.25,0.25,0.25,0.75,0.75,
82,0.75,0.75,0,0.5,0,0,0,0,0.25,0.25,0,0.75,
83,0.75,0.25,0,0,0.75,0,0.5,0,0,0.25,0,0.25,
84,0.75,0,0.75,0,0.25,0.75,0,0.25,0.5,0.25,0.75,0.5,
85,0.25,0,0.5,0.75,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0,
86,0.75,0,0.25,0.75,0.25,0.25,0.25,0,0.5,0,0.25,0.75,
87,0.75,0.5,0.25,0.25,0.75,0.25,0,0.25,0.25,0.75,0,0.75,
88,0.75,0.5,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,
89,0,0.5,0,0.5,0.75,0.5,0.5,0.75,0,0,0,0,
90,0.25,0.25,0.25,0.5,0,0.5,0.5,0.75,0.25,0.5,0,0.75,
91,0,0.25,0,0.5,0,0.25,0.25,0.25,0,0.5,0,0.75,
92,0.25,0.75,0.75,0.5,0.75,0,0.5,0,0.25,0,0.75,0.5,
93,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.75,0,0.5,0.25,0,
94,0,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0,0.25,0,
95,0,0,0,0.25,0,0,0,0.5,0.25,0.5,0.5,0.25,
96,0.25,0,0,0.25,0.75,0.5,0.5,0.75,0.5,0.25,0.25,0,
97,0.75,0.5,0,0,0.5,0.5,0.25,0.5,0.5,0.5,0,0.75,
98,0.5,0,0.5,0.75,0.75,0,0,0,0,0.25,0.5,0.75,
99,0,0.25,0.75,0.5,0.5,0,0.75,0.5,0.75,0.75,0.75,0.25,
100,0.5,0,0,0.25,0.5,0,0,0,0.25,0.5,0,0.25,
101,0.5,0,0.5,0.75,0.25,0,0.75,0.5,0.5,0.75,0,0.25,
102,0.75,0,0,0.75,0,0.75,0,0.5,0.75,0.25,0.75,0.5,
103,0.5,0.75,0.5,0,0.5,0.75,0.25,0.25,0.75,0.75,0,0.25,
104,0,0.75,0.75,0.75,0.5,0,0,0.5,0,0.25,0.25,0,
105,0,0.5,0.5,0,0,0.5,0.5,0.5,0.25,0.25,0.5,0,
106,0,0.75,0.25,0,0.5,0.25,0.25,0.75,0.25,0.25,0.5,0,
107,0.25,0.75,0.5,0.25,0,0,0.25,0,0.75,0,0.25,0.75,
108,0.5,0.75,0.5,0.75,0.25,0,0,0.25,0,0.25,0.5,0.75,
109,0.5,0.75,0.5,0,0,0,0,0.5,0,0.75,0.75,0,
110,0.75,0,0.25,0.75,0,0.5,0.75,0.5,0.25,0.25,0.5,0.75,
111,0.5,0.5,0,0.5,0,0.75,0.5,0.5,0.5,0,0.75,0.75,
112,0.25,0.75,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.75,0.5,0.5,
113,0.25,0.25,0.25,0.75,0.75,0,0.5,0.25,0.75,0.75,0,0.75,
114,0.5,0.75,0.5,0.25,0.75,0.25,0,0.25,0.25,0.5,0.75,0.75,
115,0.75,0.25,0.5,0.25,0.25,0,0,0.5,0.5,0.25,0.25,0.25,
116,0.5,0.75,0.75,0.25,0.75,0,0.25,0.25,0.75,0,0.5,0.75,
117,0.25,0.75,0,0.5,0.25,0,0.5,0.25,0.5,0,0.5,0.75,
118,0.25,0.5,0.5,0.75,0,0.75,0,0.5,0.75,0,0,0.5,
119,0,0.5,0,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0,
120,0,0.25,0.25,0.5,0.5,0,0.25,0.75,0.5,0.75,0.5,0.75,
121,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.75,
122,0.25,0.25,0.75,0.75,0.25,0.5,0.75,0.25,0.75,0,0.75,0.25,
123,0,0.25,0,0.75,0.25,0.5,0.75,0.25,0.5,0.25,0,0.25,
124,0,0.5,0,0.25,0,0.75,0,0.5,0.25,0,0.25,0.5,
125,0.5,0,0.75,0.25,0.25,0.75,0.5,0.5,0.25,0.75,0.5,0.5,
126,0.5,0.25,0,0,0.75,0,0.25,0.75,0.75,0.5,0,0,
127,0.5,0.25,0.5,0,0.25,0,0.5,0,0.25,0.5,0.25,0.75,
128,0.5,0,0.25,0.75,0.75,0,0.5,0.5,0.5,0.5,0.5,0.25,
129,0.75,0,0,0.75,0.75,0.25,0.75,0.25,0.75,0.5,0.5,0.25,
130,0.5,0.25,0.25,0.75,0,0.5,0.5,0.5,0.75,0,0.5,0.5,
131,0,0,0,0.75,0.75,0.75,0,0.5,0.75,0,0.5,0.5,
132,0.5,0.25,0,0.25,0.75,0.75,0.5,0.5,0,0.75,0.25,0,
133,0.5,0,0.75,0.25,0,0.25,0,0.25,0.5,0.25,0,0.25,
134,0.25,0.25,0,0,0.5,0.5,0.75,0,0,0,0.5,0,
135,0.75,0,0.5,0,0,0,0,0.75,0,0,0,0.25,
136,0.25,0.25,0.75,0.75,0.75,0,0.25,0,0.25,0.25,0.25,0.75,
137,0,0,0,0,0.25,0.5,0,0.25,0.75,0.5,0.25,0,
138,0.5,0.5,0.75,0.75,0.5,0,0.25,0.75,0.25,0,0.75,0.25,
139,0,0,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.5,0.5,0,
140,0,0.5,0.25,0,0.25,0.5,0,0,0,0.75,0.75,0.75,
141,0.75,0,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0,0.75,0.75,
142,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0,0.25,0,0,0.75,
143,0.75,0.25,0.75,0,0,0.5,0.75,0,0.75,0.5,0.5,0,
144,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0,0.75,0.5,0,
145,0.5,0.25,0,0,0.25,0.25,0.75,0.25,0.5,0.5,0.25,0.75,
146,0.25,0.25,0,0.25,0.75,0.5,0.5,0.75,0,0,0.25,0.25,
147,0.75,0.5,0.5,0.75,0.25,0,0.75,0,0.5,0,0,0,
148,0.5,0,0.25,0.25,0.5,0.75,0.25,0,0,0.25,0.25,0.75,
149,0,0,0.5,0,0.25,0.75,0.5,0,0.5,0,0,0,
150,0.25,0,0.25,0.75,0.25,0.25,0.75,0,0.5,0.25,0.25,0.25,
151,0,0.75,0.25,0,0.25,0.75,0.75,0.25,0,0.5,0.5,0.25,
152,0.25,0.25,0.25,0,0.25,0.5,0,0.75,0.5,0.25,0.5,0,
153,0.75,0.5,0,0.5,0.75,0.5,0.75,0,0.25,0.25,0,0.5,
154,0.25,0.75,0,0.25,0.25,0.75,0.5,0.75,0,0,0.75,0.5,
155,0.5,0,0.25,0.25,0.5,0,0.5,0.5,0.5,0.5,0,0.5,
156,0,0,0.5,0.5,0.25,0.5,0,0.5,0.5,0.25,0,0,
157,0,0.5,0,0,0.75,0,0.5,0.25,0,0,0.75,0.75,
158,0,0.5,0.25,0.5,0,0.5,0.25,0.25,0.5,0.75,0,0,
159,0.25,0.25,0.5,0,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0,
160,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0,0.75,0.25,0.25,
161,0.5,0.75,0.75,0,0.5,0.75,0,0,0,0.75,0,0.5,
162,0.5,0.25,0.25,0,0.75,0.25,0,0,0,0.75,0.5,0.5,
163,0.25,0,0.5,0.5,0.75,0,0.75,0.5,0.75,0.75,0.5,0.25,
164,0.5,0.75,0.25,0.75,0.75,0.5,0.5,0.5,0,0.75,0.5,0.75,
165,0.25,0.75,0.75,0.25,0.75,0.5,0,0.25,0.75,0.5,0.75,0.75,
166,0.5,0.75,0.25,0.25,0.5,0.75,0.5,0,0.75,0,0.75,0.75,
167,0.75,0.25,0.25,0.75,0.25,0,0.5,0.75,0.75,0.5,0,0.75,
168,0.25,0,0,0,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.25,
169,0.25,0.25,0.5,0,0.5,0.5,0.75,0.25,0,0.25,0,0.25,
170,0.25,0.75,0.25,0.25,0.5,0.25,0,0.75,0.5,0,0,0.25,
171,0,0,0.75,0.5,0.25,0.5,0,0.5,0.75,0.5,0.75,0.5,
172,0,0.5,0.75,0,0.75,0,0.5,0.25,0.75,0.75,0.5,0.5,
173,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0,0.25,0.75,
174,0.5,0.5,0.25,0.25,0,0,0,0,0.75,0.75,0.25,0.75,
175,0,0,0,0.75,0.75,0.5,0.25,0,0.25,0.75,0,0.75,
176,0.25,0.25,0.5,0.75,0.25,0,0.75,0.75,0.5,0.25,0.25,0.5,
177,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0,
178,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.75,0,0,0.25,
179,0.25,0,0,0.75,0.25,0.5,0.5,0.75,0,0.25,0.25,0.5,
180,0.75,0.75,0,0,0.25,0.25,0.25,0.5,0.25,0.75,0,0.25,
181,0.25,0.5,0.5,0,0.75,0.75,0.25,0,0.75,0.5,0,0.25,
182,0.25,0.5,0.25,0.25,0,0.5,0,0.75,0.5,0,0.75,0.75,
183,0.5,0.25,0.5,0,0,0.75,0.25,0.25,0.5,0.75,0.5,0.5,
184,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0,0.25,0,0.5,0.5,
185,0.75,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0,0.25,0.75,
186,0.75,0.5,0,0.5,0.5,0.5,0,0,0.5,0.75,0.75,0.25,
187,0.5,0.75,0.25,0,0,0.75,0.5,0,0.25,0.75,0.5,0,
188,0.25,0,0.25,0.75,0.25,0.5,0.5,0.25,0,0.75,0.75,0.75,
189,0.5,0,0,0,0.75,0.75,0.5,0.25,0.5,0.75,0.25,0.75,
190,0.5,0.75,0.75,0,0.75,0.5,0,0,0.75,0.5,0,0,
191,0,0.75,0.25,0.25,0.5,0.25,0,0,0.25,0,0.25,0,
192,0,0.75,0.5,0.75,0.5,0,0.5,0.25,0.75,0.5,0.5,0.75,
193,0,0.75,0.75,0.75,0.25,0.75,0,0.5,0.75,0.25,0,0.25,
194,0.75,0,0.5,0.25,0.25,0.75,0.5,0.5,0.75,0,0.25,0.25,
195,0,0,0.75,0,0.75,0.25,0,0.75,0.25,0.75,0.75,0.5,
196,0.75,0.75,0,0.5,0.25,0.25,0,0,0.5,0.75,0.25,0.75,
197,0.5,0,0.5,0.25,0,0,0.75,0.25,0.25,0.75,0.5,0,
198,0,0.5,0.75,0.25,0.5,0.5,0,0.5,0.25,0.25,0.25,0.75,
199,0.5,0.25,0.75,0,0.25,0.25,0,0.75,0.25,0.5,0.25,0.5,
200,0.75,0.25,0,0,0,0.5,0,0,0.25,0,0.5,0.75,
201,0.75,0.75,0.25,0.25,0,0.75,0,0.75,0.25,0.75,0.75,0.5,
202,0.25,0,0.25,0.75,0.75,0.75,0.5,0.5,0,0.5,0.75,0,
203,0.25,0.75,0.25,0.5,0,0,0.5,0.75,0.75,0.75,0,0,
204,0.75,0,0.75,0,0,0.75,0.5,0.5,0,0,0.5,0.75,
205,0.75,0,0.5,0,0.5,0.25,0,0,0.25,0.25,0.5,0.5,
206,0.5,0,0.25,0.25,0,0.5,0.25,0.75,0.5,0.25,0.75,0.75,
207,0,0.5,0.25,0,0.5,0,0,0.5,0,0.5,0.5,0.75,
208,0,0.5,0.75,0.5,0,0.5,0,0.5,0.5,0.5,0,0.75,
209,0,0.5,0.5,0.5,0.75,0.5,0.5,0,0,0,0.25,0.75,
210,0,0.25,0.25,0.25,0,0.75,0,0.25,0.5,0,0.75,0.75,
211,0.5,0,0.5,0.25,0.5,0.5,0,0.5,0,0.75,0.25,0.75,
212,0.5,0.75,0,0.75,0.75,0.25,0.5,0,0.75,0.75,0.25,0.75,
213,0.75,0.5,0.25,0.5,0.5,0,0.25,0.25,0.25,0.75,0.5,0.75,
214,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.5,
215,0,0.75,0.75,0.75,0.75,0,0.75,0.75,0.5,0,0.25,0.25,
216,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.25,
217,0.25,0,0.75,0,0.75,0,0.5,0.75,0,0.25,0.5,0,
218,0.5,0.25,0.75,0.25,0.25,0,0.75,0.5,0.5,0.5,0,0,
219,0,0.5,0,0.5,0.25,0.5,0,0.5,0.75,0.75,0.75,0.5,
220,0,0.5,0.25,0,0.75,0,0.25,0.5,0.5,0,0.75,0.75,
221,0,0.5,0.5,0.75,0.25,0.75,0.75,0.25,0.5,0.75,0,0.75,
222,0.5,0,0.5,0.25,0,0.25,0.75,0,0.75,0.25,0.25,0.75,
223,0.25,0.5,0.25,0.75,0.5,0.25,0.75,0.75,0,0.5,0.5,0.25,
224,0.5,0.25,0.75,0,0.25,0,0.75,0.75,0,0.5,0,0,
225,0.75,0,0.25,0.5,0.25,0.75,0.5,0.75,0.25,0,0.75,0,
226,0.25,0.75,0.75,0.5,0.25,0.5,0,0,0.75,0,0.25,0.25,
227,0,0.25,0,0,0.75,0.25,0.25,0.5,0.5,0.75,0.25,0.75,
228,0.5,0.75,0.75,0.75,0,0.5,0,0.5,0.5,0.75,0,0,
229,0.5,0.25,0,0.25,0.25,0.25,0.75,0.25,0.5,0.75,0.5,0.5,
230,0.25,0,0,0.75,0.75,0.5,0.75,0.25,0.25,0.75,0.25,0.5,
231,0.5,0.25,0,0,0.25,0,0,0.75,0.5,0.25,0.25,0.75,
232,0.75,0,0.25,0.25,0,0,0,0.25,0,0,0.25,0,
233,0.5,0.25,0.25,0,0,0.75,0.5,0.5,0,0.75,0.75,0.5,
234,0,0.75,0.25,0.5,0,0.75,0.25,0.75,0.75,0.75,0.25,0,
235,0.75,0.25,0.5,0,0.5,0.75,0.25,0.25,0.25,0.75,0.25,0.5,
236,0.5,0,0,0.75,0.75,0,0.25,0.75,0.75,0.75,0.25,0,
237,0.5,0.75,0,0.5,0.75,0.5,0.5,0.75,0,0,0.75,0.5,
238,0,0.25,0,0.25,0,0.25,0.75,0.5,0.5,0,0.25,0.25,
239,0,0.75,0.25,0,0.5,0.75,0.25,0.25,0.75,0.25,0.75,0.5,
240,0,0.5,0.5,0,0.5,0.25,0.75,0.5,0.5,0.75,0,0.5,
241,0.25,0.75,0.25,0.75,0.75,0.75,0.25,0,0.5,0.75,0.25,0,
242,0.5,0.5,0.5,0.25,0,0.25,0,0,0.75,0.5,0.25,0.5,
243,0,0.25,0,0.75,0.25,0,0.5,0.75,0,0,0.75,0,
244,0.75,0,0,0.25,0,0.25,0.25,0.5,0,0.75,0,0,
245,0.25,0.25,0.25,0.25,0,0.75,0.75,0,0.25,0.75,0,0.5,
246,0,0.5,0.5,0,0.5,0.25,0,0.25,0.5,0.25,0.75,0.5,
247,0.5,0.25,0,0.75,0.25,0.25,0.75,0.5,0.5,0,0.75,0.5,
248,0,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.5,0.5,0,0.25,
249,0.75,0.25,0.75,0.25,0.5,0.5,0,0.25,0.75,0.25,0,0,
250,0.5,0,0.75,0.25,0.25,0.75,0,0.25,0.5,0.75,0.5,0.5,
251,0.75,0.5,0.25,0.5,0,0.5,0,0.75,0.75,0.75,0.25,0.5,
252,0.5,0.5,0,0.5,0.75,0,0.75,0.5,0,0.5,0.75,0.25,
253,0.5,0.75,0.5,0,0.75,0.25,0.5,0.75,0.75,0,0.25,0.75,
254,0.75,0.25,0.75,0.5,0.25,0.25,0.25,0,0.75,0.25,0.5,0.5,
255,0.25,0.25,0,0.5,0.75,0.75,0,0.5,0.75,0.75,0.5,0.75,
256,0,0.25,0.75,0,0.5,0.25,0.75,0.25,0.75,0.5,0,0,
257,0.75,0.25,0,0.75,0.5,0.75,0.25,0,0,0.25,0.75,0,
258,0.25,0,0.5,0.25,0.75,0.25,0.25,0,0.5,0,0,0,
259,0.25,0,0.5,0.25,0.75,0.5,0.25,0.75,0.75,0.5,0.5,0.5,
260,0.25,0.75,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0,0.5,
261,0.5,0.5,0.75,0.25,0.5,0.75,0.5,0,0,0,0.25,0.75,
262,0.5,0.75,0.5,0.5,0.5,0,0,0,0.75,0.75,0.5,0.25,
263,0.5,0.25,0,0.25,0.5,0,0.75,0,0.5,0.5,0.25,0.25,
264,0.5,0,0.25,0.5,0,0.75,0.25,0.75,0.75,0.75,0.25,0.25,
265,0,0.5,0.25,0.75,0.5,0.75,0,0,0,0.25,0.5,0.75,
266,0.25,0.25,0.75,0,0,0.25,0.25,0.75,0.25,0.75,0.25,0.5,
267,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0,
268,0,0,0,0.25,0.25,0.5,0,0.75,0,0,0.75,0.25,
269,0.5,0.25,0,0,0.25,0.5,0.5,0,0.25,0.75,0.5,0.25,
270,0.75,0.5,0,0,0.75,0,0,0,0,0.25,0.5,0.5,
271,0,0.5,0.25,0.25,0.75,0,0.5,0.25,0.5,0.5,0.25,0.75,
272,0,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0,0,0.75,0,
273,0,0,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0,0.75,0.25,
274,0.25,0.25,0.5,0.75,0,0,0.5,0.25,0,0.5,0.75,0,
275,0,0.75,0.75,0.25,0,0.5,0.5,0,0.5,0.75,0.5,0,
276,0.75,0.25,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0,
277,0.5,0.5,0.25,0.5,0,0.25,0.75,0.25,0,0.5,0.75,0.25,
278,0,0.5,0.25,0.75,0.5,0,0,0.25,0.25,0.75,0.75,0.75,
279,0.25,0.5,0.75,0.25,0,0.5,0.25,0.5,0.25,0.5,0.25,0.5,
280,0.75,0,0.75,0,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.75,
281,0.75,0.75,0,0.25,0.75,0.75,0.25,0,0.5,0,0.25,0.5,
282,0.75,0.5,0,0.25,0.25,0.5,0.75,0.25,0.5,0.75,0.5,0.25,
283,0.5,0,0,0.75,0,0,0.75,0,0,0,0.25,0.75,
284,0,0.75,0.75,0.5,0.75,0.25,0,0.75,0,0.25,0,0.5,
285,0.75,0,0.75,0.5,0.75,0.25,0,0.25,0.5,0,0.25,0.5,
286,0.25,0,0.5,0.25,0,0,0,0.25,0.75,0,0.75,0.75,
287,0.5,0,0.5,0.5,0.25,0.75,0,0.25,0.75,0,0,0.5,
288,0.5,0,0,0,0.25,0.25,0.75,0.5,0.5,0.25,0.75,0.75,
289,0.5,0,0,0.25,0.25,0,0,0.75,0,0.75,0.5,0.5,
290,0.75,0.75,0,0.5,0.75,0,0.25,0.25,0.25,0.5,0.5,0.5,
291,0,0.25,0.25,0.5,0.75,0,0.5,0.25,0.25,0.5,0.5,0.5,
292,0.75,0.75,0.5,0.75,0.75,0,0.5,0.5,0.75,0.5,0.25,0.5,
293,0.5,0.5,0,0.75,0.25,0.75,0.5,0.25,0.25,0.75,0.75,0,
294,0,0.5,0.25,0.25,0.25,0,0,0,0.75,0.5,0.75,0.5,
295,0.75,0.5,0.25,0.5,0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,
296,0.25,0,0.75,0.75,0,0.75,0.75,0,0.25,0.25,0.5,0.5,
297,0.25,0.75,0.75,0.25,0.25,0.75,0,0.25,0.25,0.25,0.75,0.25,
298,0.75,0.25,0,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0,0,
299,0.75,0,0,0,0.25,0.75,0.75,0.75,0.5,0.5,0,0.75,
300,0.25,0.25,0.25,0.5,0.5,0,0,0.5,0.5,0,0.75,0.25,
301,0.75,0.75,0.75,0.75,0.75,0,0.75,0.5,0,0,0.75,0.5,
302,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.5,0.25,
303,0.75,0.5,0,0.25,0.75,0.75,0.75,0.5,0.75,0.5,0.25,0.5,
304,0.75,0.25,0.25,0.75,0.25,0,0.25,0,0.75,0.75,0.5,0.25,
305,0.25,0.75,0,0.75,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.25,
306,0.25,0.25,0,0.25,0,0.25,0,0.75,0.75,0.25,0.75,0.25,
307,0.25,0.25,0.5,0,0,0,0.25,0.25,0,0.5,0.25,0.5,
308,0.5,0.75,0.75,0,0,0.5,0.25,0.5,0,0.25,0,0.25,
