sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
57,0.25,0.5,0.25,0,0,0.25,0.25,0.25,0.5,0.5,0,0.75,
58,0.75,0.5,0,0,0.5,0,0,0.75,0.5,0.5,0.5,0.5,
59,0.5,0.25,0,0.75,0.25,0.5,0.25,0.5,0.5,0.5,0,0,
60,0.5,0.5,0,0.25,0.75,0.75,0.75,0.75,0,0.5,0.75,0.25,
61,0.5,0.75,0,0,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0,
62,0,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.5,0.75,0.75,
63,0,0.5,0.5,0.25,0,0,0.25,0.25,0.25,0,0,0.75,
64,0,0.75,0.5,0,0.5,0.75,0,0.25,0,0.75,0.75,0,
65,0.75,0.75,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.5,
66,0,0.5,0.75,0,0.5,0.75,0,0,0,0.5,0,0.25,
67,0,0.25,0,0,0.25,0.75,0.75,0,0.5,0.25,0,0,
68,0.25,0.5,0,0.75,0.25,0,0.5,0,0.25,0,0,0.25,
69,0.25,0,0.25,0.5,0,0.25,0.75,0,0.5,0,0,0.5,
