sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
48,0.5,0.25,0.25,0.25,0.5,0.75,0,0.5,0.75,0,0.5,0.5,
49,0,0,0.25,0.5,0.5,0.25,0,0.75,0.25,0.5,0.5,0,
50,0.25,0,0.75,0,0.25,0.25,0.5,0.75,0.75,0.25,0.75,0,
51,0.5,0,0.5,0.25,0,0.75,0.25,0.25,0.25,0.75,0.75,0.25,
52,0,0.75,0.25,0.25,0.75,0.5,0.25,0.75,0.75,0.75,0.25,0.25,
53,0,0.75,0.5,0.25,0.75,0,0.25,0.25,0.25,0.5,0,0.75,
54,0.5,0.5,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.75,
55,0,0.5,0.75,0.5,0.5,0,0.25,0,0.25,0,0.25,0.75,
56,0.75,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0,0.5,0,0,
57,0.5,0.75,0.75,0.25,0.5,0,0.75,0.5,0.5,0.5,0.5,0,
58,0,0.25,0,0,0.75,0.75,0.5,0.5,0.5,0,0.75,0.75,
59,0,0.5,0.5,0,0,0,0,0.75,0.25,0.5,0,0.25,
60,0.5,0.75,0.75,0.75,0.5,0,0,0.5,0.25,0,0.5,0.75,
61,0.25,0.75,0.5,0,0.25,0.75,0.75,0.75,0,0.75,0.75,0.25,
62,0.25,0.75,0.75,0.75,0,0.5,0.5,0,0.5,0.25,0,0.75,
63,0.25,0.75,0.75,0.25,0.5,0,0.25,0.25,0.25,0.5,0.25,0,
64,0.25,0,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.25,
65,0,0.5,0,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0,
66,0.75,0.5,0.25,0.75,0,0.5,0,0.5,0.25,0.75,0.25,0.75,
67,0.75,0.75,0.5,0,0.5,0.5,0.75,0.5,0.5,0.5,0,0.5,
68,0,0,0.5,0.25,0,0.5,0,0.25,0.5,0,0,0.5,
69,0.5,0.5,0,0.5,0.25,0.75,0.25,0.75,0,0.75,0.5,0.75,
