sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
26,0,0.75,0.75,0,0.75,0.75,0.5,0.5,0,0,0.25,0.5,
27,0.25,0,0,0.5,0.25,0,0,0.75,0,0.25,0.25,0,
28,0.5,0.75,0.25,0.75,0.25,0.25,0.5,0,0.25,0.5,0,0,
29,0.25,0.25,0.5,0.75,0.25,0,0,0.25,0.75,0.25,0.25,0.75,
30,0.25,0.25,0.75,0.5,0.25,0.25,0.5,0.75,0,0.75,0,0.75,
31,0.5,0.5,0,0.5,0.75,0.25,0.75,0.5,0.25,0,0.5,0.25,
32,0.25,0.75,0.75,0,0,0.25,0.25,0,0,0.75,0.25,0.5,
33,0.5,0.25,0.75,0.5,0.25,0.5,0,0.5,0,0.75,0.75,0,
34,0.25,0.25,0,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.25,0,
35,0.25,0,0,0,0.75,0.5,0.5,0.75,0.25,0,0.25,0.25,
36,0.5,0.25,0.5,0.75,0.5,0.75,0,0.75,0.5,0,0.25,0,
37,0,0.75,0,0.25,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,
38,0.75,0.25,0.75,0.25,0,0.5,0.5,0.5,0.25,0.25,0.5,0.25,
39,0,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0,0.25,0,
40,0,0.5,0.5,0.25,0,0.5,0.75,0,0.75,0.75,0.5,0.25,
41,0,0.5,0,0.5,0.5,0.25,0,0,0.75,0.5,0.5,0,
42,0.25,0.25,0.5,0.25,0.25,0.5,0,0,0,0.25,0.5,0,
43,0.25,0,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.25,
44,0.25,0.75,0.75,0.25,0,0.25,0.75,0.5,0.75,0,0.25,0.75,
45,0.5,0,0.75,0.5,0.5,0.25,0.75,0.25,0,0.25,0.25,0.75,
46,0.75,0,0.75,0.25,0.5,0,0,0.25,0.5,0.25,0.75,0.25,
47,0.5,0.5,0.5,0.25,0.75,0,0.5,0.5,0.75,0,0.75,0.5,
48,0,0,0.75,0,0.5,0.5,0,0.25,0.75,0.5,0.5,0,
49,0.25,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0,0.5,0.5,
50,0.5,0.75,0.5,0.25,0.25,0.75,0.25,0.25,0.75,0,0,0,
51,0,0.5,0,0.25,0.5,0.25,0,0.5,0,0.75,0.75,0.25,
52,0.75,0.5,0,0.25,0,0.75,0.25,0.75,0,0.5,0.75,0.5,
53,0.5,0.5,0,0.5,0,0,0.25,0.25,0.5,0,0.75,0.5,
54,0.75,0.5,0.5,0.25,0.75,0.5,0.75,0,0,0,0.75,0.25,
55,0.75,0.75,0.75,0.25,0.75,0.5,0,0,0.25,0,0.25,0.5,
56,0.75,0.5,0.25,0.5,0.25,0.25,0,0.75,0.5,0.75,0.25,0.5,
57,0.25,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0,0.75,
58,0.5,0,0,0,0.5,0,0.75,0,0.5,0,0.25,0.5,
59,0,0.5,0.5,0.5,0.5,0,0.25,0.25,0.75,0,0.75,0.5,
60,0.75,0.25,0,0.75,0,0.5,0,0,0.75,0.75,0.25,0.5,
61,0.75,0.75,0.25,0.5,0,0.25,0,0.5,0,0.75,0.75,0.5,
62,0.5,0.5,0.75,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0,0.5,
63,0,0.25,0,0.5,0.25,0,0.5,0.5,0.5,0.5,0,0.75,
64,0,0.5,0,0.5,0.5,0.75,0.25,0.5,0,0.75,0.25,0.5,
65,0,0.25,0.5,0.75,0,0.5,0.25,0,0.25,0.5,0,0.75,
66,0.75,0.5,0.25,0.5,0,0.25,0,0,0,0.75,0,0.25,
67,0.25,0,0.75,0.75,0.5,0.75,0.25,0.25,0.75,0.25,0.75,0,
68,0.25,0.5,0.75,0.25,0.75,0.5,0.75,0,0.25,0.75,0.5,0.25,
69,0.5,0,0,0,0.5,0.25,0,0.25,0.25,0.75,0,0.5,
