sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
41,0.5,0,0,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0,0.25,
42,0.75,0.25,0.25,0.75,0.5,0,0.75,0.5,0.25,0,0.25,0.5,
43,0.5,0,0.75,0.25,0.75,0.25,0.25,0,0,0.25,0.5,0.5,
44,0.5,0.5,0.25,0.75,0.5,0,0,0.75,0.75,0.75,0.75,0.75,
45,0.25,0,0.5,0,0.5,0.25,0,0.5,0.5,0,0,0,
46,0,0.25,0.75,0.75,0.5,0.25,0.5,0.75,0.25,0,0,0.5,
47,0,0.25,0.75,0.75,0.5,0,0,0.25,0.25,0.5,0.5,0.25,
48,0.25,0.5,0,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.75,0.75,
49,0,0,0.5,0.5,0,0.5,0.75,0.75,0.5,0.5,0,0.5,
50,0.25,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.25,0,0,0.25,
51,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0,0.25,0.5,0,
52,0,0.5,0.25,0.75,0.25,0.75,0,0,0.5,0.5,0,0.75,
53,0.5,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0,0,0.25,0.25,
54,0.25,0.5,0.5,0.25,0.75,0.75,0,0.25,0.5,0.5,0,0.5,
55,0.5,0.25,0.5,0.5,0.5,0,0.5,0,0,0,0.75,0.75,
56,0.75,0.75,0.25,0.25,0,0.5,0,0.5,0,0,0.25,0,
57,0,0.75,0.25,0.5,0.25,0,0.75,0,0.5,0.5,0,0.25,
58,0,0.25,0.25,0,0,0.25,0,0.25,0.75,0,0,0.75,
59,0.25,0,0.25,0.5,0.25,0.25,0.25,0.75,0.75,0.5,0.75,0.75,
60,0.5,0.25,0.75,0.75,0.75,0,0,0.25,0,0.25,0.75,0.25,
61,0.75,0.25,0,0.75,0,0.5,0.75,0.5,0,0,0.75,0.25,
62,0.75,0,0,0.5,0.75,0.5,0,0.75,0.5,0.75,0,0.75,
63,0,0.25,0.25,0.5,0,0.25,0.75,0.25,0,0,0.75,0.75,
64,0,0,0.5,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.75,0.75,
65,0.5,0.75,0.25,0.25,0.25,0.5,0.5,0.75,0,0.75,0,0,
66,0,0.25,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.25,
67,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.75,0,0.25,0.5,
68,0.5,0.25,0.75,0.75,0.5,0,0,0.75,0.25,0.25,0.75,0.75,
69,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25,0.25,0,0.5,0.75,
