sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
54,0.25,0.25,0.5,0,0.5,0.25,0,0.25,0.25,0.75,0,0.5,
55,0,0.75,0,0.75,0.5,0.25,0.75,0.75,0,0.75,0.5,0,
56,0,0.25,0.5,0.5,0,0,0.75,0.75,0,0.5,0.25,0,
57,0.5,0.75,0,0.25,0,0.25,0,0.25,0,0.75,0.5,0,
58,0.75,0.75,0.25,0,0.25,0.25,0.25,0,0.75,0.5,0,0.75,
59,0,0.25,0.5,0.25,0,0.25,0,0.25,0.5,0.25,0.75,0.75,
60,0,0.5,0.25,0,0.25,0.25,0,0.75,0.25,0.5,0.25,0.75,
61,0,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.75,0.25,
62,0.5,0.75,0.5,0.25,0.5,0.5,0,0,0.75,0.25,0.25,0,
63,0.75,0.5,0.5,0.75,0.25,0.5,0.25,0,0.5,0.25,0,0,
64,0.25,0.5,0.75,0.75,0.25,0.5,0.75,0,0.75,0.25,0.75,0.75,
65,0.75,0.25,0,0.75,0.5,0.75,0.5,0,0.5,0.75,0.75,0.75,
66,0.5,0,0.25,0.5,0,0.5,0,0,0.5,0.5,0.75,0.25,
67,0.5,0.75,0.5,0.5,0.25,0.25,0,0.25,0.25,0.5,0.25,0.75,
68,0.75,0.75,0.5,0.75,0.75,0,0,0,0.75,0.25,0.75,0.75,
69,0.5,0.25,0.25,0,0,0,0.75,0.5,0.75,0.25,0.75,0.75,
